symbol,kind,parent_class,header,signature,line,prod_usage_count,prod_reachable,churn_12m,workflows_direct,header_basename_collision,name_uniqueness,match_confidence
getPrimChunkSize,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,168,0,true,0,0,false,unique,high
getProvenance,p,o2::conf::ConfigurableParam,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParam.h,(const std::string & key),174,2,true,0,0,false,unique,high
getQueue,f,o2::utils::FIFO,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FIFO.h,() const,100,0,true,0,0,false,unique,high
getQueueSize,f,o2::utils::FileFetcher,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FileFetcher.h,() const,77,0,true,0,0,false,unique,high
getRandom,p,o2::utils::DebugStreamer,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/DebugStreamer.h,"(float min=0,float max=1)",168,0,true,0,0,false,unique,high
getRandomString,p,o2::utils::Str,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/StringUtils.h,(int length),152,0,true,0,0,false,unique,high
getReadoutDetectors,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,140,0,true,0,0,false,unique,high
getRef,f,o2::utils::RootSerializableKeyValueStore,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/RootSerializableKeyValueStore.h,"(std::string const & key,GetState & state) const",131,9,true,0,1,false,unique,high
getRegistry,f,o2::ctf::EncodedBlocks,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,() const,352,0,true,0,0,false,unique,high
getRingPosition,f,o2::math_utils::RandomRing,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/RandomRing.h,() const,111,0,true,0,0,false,unique,high
getRollingStatistics,f,o2::math_utils,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/fit.h,"(const DataTimeType & timeData,const DataType & data,const DataTime & times,const double deltaMax,const int mNthreads,const size_t minPoints=4,const size_t nClosestPoints=4)",846,0,true,0,0,false,unique,high
getRootTypeCode,f,o2::utils::details,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/TreeStream.h,(),78,0,true,0,0,false,unique,high
getRunNumber,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,175,13,true,0,3,false,unique,high
getSamplingFrequency,f,o2::utils::DebugStreamer,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/DebugStreamer.h,(const StreamFlags streamFlag),130,1,true,0,0,false,unique,high
getSamplingTypeFrequency,p,o2::utils::DebugStreamer,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/DebugStreamer.h,(const StreamFlags streamFlag),127,0,true,0,0,false,unique,high
getShmID,f,o2::utils::ShmManager,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ShmManager.h,() const,84,0,true,0,0,false,unique,high
getSin,f,o2::math_utils::Rotation2D,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/Cartesian.h,() const,97,0,true,0,0,false,unique,high
getSize,f,o2::utils::TreeStream,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/TreeStream.h,(),130,-1,true,0,-1,false,ambiguous,ambiguous
getSize,f,o2::detectors::DetMatrixCacheIndirect,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetMatrixCache.h,() const,149,-1,true,0,-1,false,ambiguous,ambiguous
getSpec,f,o2::utils::details::enum_flags::FlagsHelper,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/EnumFlags.h,(),102,13,true,0,2,false,unique,high
getStartEvent,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,160,0,true,0,0,false,unique,high
getStartSeed,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,170,0,true,0,0,false,unique,high
getStateString,f,o2::utils::RootSerializableKeyValueStore,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/RootSerializableKeyValueStore.h,(GetState state),96,1,true,0,0,false,unique,high
getStatisticsData,f,o2::math_utils,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/fit.h,"(const T * arr,const size_t nBins,const double xMin,const double xMax)",471,0,true,0,0,false,unique,high
getStreamFlags,f,o2::utils::DebugStreamer,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/DebugStreamer.h,(),124,0,true,0,0,false,unique,high
getStreamer,p,o2::utils::DebugStreamer,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/DebugStreamer.h,"(const char * outFile,const char * option,const size_t id=getCPUID ())",117,7,true,0,0,false,unique,high
getStreamerPtr,p,o2::utils::DebugStreamer,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/DebugStreamer.h,(const size_t id=getCPUID ()) const,121,0,true,0,0,false,unique,high
getSymbolTablePrecision,p,o2::ctf::internal::InplaceEntropyCoder,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/internal/InplaceEntropyCoder.h,() const,73,3,true,0,0,false,unique,high
getTFIDInfoFileName,p,o2::base::NameConf,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/NameConf.h,"(const std::string_view prefix=""o2"")",64,0,true,0,0,false,unique,high
getTimestamp,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,174,4,true,0,1,false,unique,high
getTree,f,o2::utils::TreeStream,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/TreeStream.h,(),133,0,true,0,0,false,unique,high
getTrigger,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,155,19,true,0,4,false,unique,high
getUncompressedSize,f,o2::ctf::Metadata,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/Metadata.h,() const,56,11,true,0,0,false,unique,high
getUniqueTreeName,p,o2::utils::DebugStreamer,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/DebugStreamer.h,"(const char * tree,const size_t id=getCPUID ()) const",142,5,true,0,0,false,unique,high
getValueAs,f,o2::conf::ConfigurableParam,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParam.h,(std::string key),192,0,true,0,0,false,unique,high
getValues,f,o2::utils::details::enum_flags::FlagsHelper,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/EnumFlags.h,(std::index_sequence<I...>),146,2,true,0,0,false,unique,high
getVarianceBoost1D,f,o2::utils,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/BoostHistogramUtils.h,"(boost::histogram::histogram<axes...> & inHist1D,double mean=-999999,const double rangeLow=0,const double rangeHigh=0,const double weight=1)",495,1,true,0,0,false,unique,high
getVertexMode,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,180,0,true,0,0,false,unique,high
get_impl,f,o2::utils::RootSerializableKeyValueStore,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/RootSerializableKeyValueStore.h,"(std::string const & key,GetState & state,...) const",209,0,true,0,0,false,unique,high
getmemblock,p,o2::utils::ShmManager,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ShmManager.h,(size_t size),79,3,true,0,0,false,unique,medium
hasAll,f,o2::utils::details::enum_flags::FlagsHelper,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/EnumFlags.h,(),309,0,true,0,0,false,unique,high
hasNone,f,o2::utils::details::enum_flags::FlagsHelper,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/EnumFlags.h,(),297,0,true,0,0,false,unique,high
hasSegment,f,o2::utils::ShmManager,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ShmManager.h,() const,85,4,true,0,0,false,unique,high
indices,s,o2::math_utils::detail::row_offsets_utils,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/SMatrixGPU.h,,264,215,true,0,4,false,unique,medium
init,p,o2::ctf::EncodedBlocks,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,(size_t sz),538,-1,true,0,-1,false,ambiguous,ambiguous
init,p,o2::ctf::internal::InplaceEntropyCoder,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/internal/InplaceEntropyCoder.h,"(source_IT srcBegin,source_IT srcEnd)",96,-1,true,0,-1,false,ambiguous,ambiguous
initFrom,p,o2::conf::ConfigurableParam,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParam.h,(TFile *),292,-1,true,0,-1,false,ambiguous,ambiguous
initFrom,f,o2::conf::ConfigurableParamPromoter,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParamHelper.h,(TFile * file),303,-1,true,0,-1,false,ambiguous,ambiguous
initOptions,p,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,"(boost::program_options::options_description &,bool isUpgrade=false)",123,0,true,0,0,false,unique,high
initPropertyTree,p,o2::conf::ConfigurableParam,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParam.h,(),281,0,true,0,0,false,unique,high
initialize,p,o2::math_utils::RandomRing,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/RandomRing.h,(TF1 & function),69,-1,true,0,-1,false,ambiguous,ambiguous
initialize,p,o2::conf::ConfigurableParam,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParam.h,(),252,-1,true,0,-1,false,ambiguous,ambiguous
instance,f,o2::utils::DebugStreamer,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/DebugStreamer.h,(),86,315,true,0,30,false,unique,medium
int2,s,,/Users/miranov25/alicesw/O2/GPU/Common/GPUCommonDefAPI.h,,68,4,true,0,0,false,unique,low
int3,s,,/Users/miranov25/alicesw/O2/GPU/Common/GPUCommonDefAPI.h,,69,0,true,0,0,false,unique,low
int4,s,,/Users/miranov25/alicesw/O2/GPU/Common/GPUCommonDefAPI.h,,70,18,true,0,0,false,unique,low
intersection_with,f,o2::utils::EnumFlags,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/EnumFlags.h,(const EnumFlags & o) const,676,0,true,0,0,false,unique,high
isBuilt,f,o2::detectors::DetMatrixCacheIndirect,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetMatrixCache.h,() const,148,0,true,0,0,false,unique,high
isChargeSumMode,s,o2::mch::raw,/Users/miranov25/alicesw/O2/Detectors/MUON/MCH/Raw/Common/include/MCHRawCommon/DataFormats.h,,52,0,true,0,0,false,unique,high
isClusterSum,p,o2::mch::raw::SampaCluster,/Users/miranov25/alicesw/O2/Detectors/MUON/MCH/Raw/Common/include/MCHRawCommon/SampaCluster.h,() const,65,0,true,0,0,false,unique,high
isContinuous,p,o2::utils::details::enum_flags::FlagsHelper,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/EnumFlags.h,(),329,31,true,0,14,false,unique,high
isFailed,f,o2::utils::FileFetcher,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FileFetcher.h,() const,66,0,true,0,0,false,unique,high
isFilled,f,o2::detectors::MatrixCache,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetMatrixCache.h,() const,64,0,true,0,0,false,unique,high
isFilterOutNoHitEvents,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,172,1,true,0,1,false,unique,high
isIEqual,f,o2::utils::details::enum_flags::FlagsHelper,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/EnumFlags.h,"(const unsigned char a,const unsigned char b)",277,0,true,0,0,false,unique,high
isInitialized,f,o2::conf::ConfigurableParam,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParam.h,() const,308,4,true,0,0,false,unique,high
isInvalid,p,o2::math_utils::detail::Bracket,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/detail/Bracket.h,() const,73,0,true,0,0,false,unique,high
isLegal,f,o2::conf::EnumLegalValues,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ConfigurableParam.h,(const std::string & value) const,93,0,true,0,0,false,unique,high
isMatrixAvailable,f,o2::detectors::DetMatrixCacheIndirect,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetMatrixCache.h,(int sensID) const,151,0,true,0,0,false,unique,high
isNoGeant,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,() const,176,0,true,0,0,false,unique,high
isOperational,f,o2::utils::ShmManager,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ShmManager.h,() const,97,5,true,0,1,false,unique,high
isOutside,p,o2::math_utils::detail::Bracket,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/detail/Bracket.h,(T t) const,77,0,true,0,0,false,unique,high
isPointerOk,f,o2::utils::ShmManager,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ShmManager.h,(void * ptr) const,89,1,true,0,0,false,unique,high
isRemote,p,o2::utils::FileFetcher,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FileFetcher.h,(const std::string & fname) const,89,0,true,0,0,false,unique,high
isRunning,f,o2::utils::FileFetcher,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FileFetcher.h,() const,65,1,true,0,1,false,unique,high
isScoped,f,o2::utils::details::enum_flags::FlagsHelper,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/EnumFlags.h,(),64,0,true,0,0,false,unique,high
isSet,f,o2::utils::IRFrameSelector,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/IRFrameSelector.h,() const,47,26,true,0,4,false,unique,high
isStreamerSet,f,o2::utils::DebugStreamer,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/DebugStreamer.h,(const size_t id=getCPUID ()) const,100,0,true,0,0,false,unique,high
isUserLogicFormat,s,o2::mch::raw,/Users/miranov25/alicesw/O2/Detectors/MUON/MCH/Raw/Common/include/MCHRawCommon/DataFormats.h,,44,0,true,0,0,false,unique,high
isValid,p,o2::math_utils::detail::Bracket,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/detail/Bracket.h,() const,72,-1,true,0,-1,false,ambiguous,ambiguous
isValid,f,o2::utils::details::enum_flags::FlagsHelper,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/EnumFlags.h,(),115,-1,true,0,-1,false,ambiguous,ambiguous
isValidDictTimeStamp,f,o2::ctf::CTFDictHeader,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/CTFDictHeader.h,() const,35,3,true,0,0,false,unique,high
isZeroLength,p,o2::math_utils::detail::Bracket,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/detail/Bracket.h,() const,71,0,true,0,0,false,unique,high
is_iterator,s,o2::ctf::detail,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,,54,18,true,0,0,false,unique,high
linkRemapping,p,o2::mch::raw,/Users/miranov25/alicesw/O2/Detectors/MUON/MCH/Raw/Common/include/MCHRawCommon/DataFormats.h,(uint8_t linkID),126,0,true,0,0,false,unique,high
listFiles,p,o2::utils,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FileSystemUtils.h,"(std::string const & dir,std::string const & searchpattern)",27,2,true,0,2,false,unique,high
loadIRFrames,p,o2::utils::IRFrameSelector,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/IRFrameSelector.h,(const std::string & fname),42,0,true,0,0,false,unique,high
ltrim,f,o2::utils::Str,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/StringUtils.h,(std::string & s),38,0,true,0,0,false,unique,low
ltrim_copy,f,o2::utils::Str,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/StringUtils.h,(const std::string & s),81,0,true,0,0,false,unique,high
make,f,o2::math_utils::detail::row_offsets_utils,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/SMatrixGPU.h,(F f),293,-1,true,0,-1,false,ambiguous,ambiguous
make,f,o2::conf::SimConfig,/Users/miranov25/alicesw/O2/Common/SimConfig/include/SimConfig/SimConfig.h,(),118,-1,true,0,-1,false,ambiguous,ambiguous
makeEncoder,p,o2::ctf::internal::InplaceEntropyCoder,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/internal/InplaceEntropyCoder.h,(),63,13,true,0,0,false,unique,high
makeMaxRep,f,o2::utils::details::enum_flags::FlagsHelper,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/EnumFlags.h,"(size_t min,size_t max)",168,0,true,0,0,false,unique,high
makeMetadataPack,f,o2::ctf::detail,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/Metadata.h,"(size_t messageLength,size_t packingWidth,source_T packingOffset,size_t dataWords)",161,3,true,0,0,false,unique,high
makeMetadataRansCompat,f,o2::ctf::detail,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/Metadata.h,"(size_t nStreams,size_t messageLength,size_t nLiterals,size_t symbolTablePrecision,source_T min,source_T max,size_t dictWords,size_t dataWords,size_t literalWords)",90,1,true,0,0,false,unique,high
makeMetadataRansDict,f,o2::ctf::detail,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/Metadata.h,"(size_t symbolTablePrecision,source_T min,source_T max,size_t dictWords,ctf::Metadata::OptStore optStore)",114,0,true,0,0,false,unique,high
makeMetadataRansV1,f,o2::ctf::detail,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/Metadata.h,"(size_t nStreams,size_t streamingLowerBound,size_t messageLength,size_t nLiterals,size_t symbolTablePrecision,source_T dictMin,source_T dictMax,source_T literalsOffset,size_t literalsPackingWidth,size_t dictWords,size_t dataWords,size_t literalWords)",136,2,true,0,0,false,unique,high
makeMetadataStore,f,o2::ctf::detail,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/Metadata.h,"(size_t messageLength,Metadata::OptStore opStore,size_t dataWords)",183,1,true,0,0,false,unique,high
make_indices,s,o2::math_utils::detail::row_offsets_utils,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/SMatrixGPU.h,,282,0,true,0,0,false,unique,high
make_indices_impl,s,o2::math_utils::detail::row_offsets_utils,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/SMatrixGPU.h,,271,0,true,0,0,false,unique,high
max_size,f,o2::utils::ShmAllocator,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ShmAllocator.h,() const,93,4,true,0,0,false,unique,high
mayEEncode,f,o2::ctf::detail,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,(Metadata::OptStore opt),67,0,true,0,0,false,unique,high
mayPack,f,o2::ctf::detail,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/EncodedBlocks.h,(Metadata::OptStore opt),72,0,true,0,0,false,unique,high
mean,p,o2::math_utils::detail::Bracket,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/detail/Bracket.h,() const,65,161,true,0,9,false,unique,low
median,f,o2::math_utils,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/fit.h,(std::vector<T> v),520,8,true,0,0,false,unique,medium
medmadGaus,f,o2::math_utils,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/fit.h,"(size_t nBins,const T * arr,const T xMin,const T xMax,std::array<double,3> & param)",133,0,true,0,0,false,unique,high
mergeTrees,p,o2::utils::DebugStreamer,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/DebugStreamer.h,"(const char * inpFile,const char * outFile,const char * option=""fast"")",162,0,true,0,0,false,unique,high
meta_dot,s,o2::math_utils::detail,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/SMatrixGPU.h,,174,0,true,0,0,false,unique,high
meta_matrix_dot,s,o2::math_utils::detail,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/SMatrixGPU.h,,216,0,true,0,0,false,unique,high
nameToID,f,o2::detectors::DetID,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/DetID.h,"(char const * name,int id=First)",155,2,true,0,0,false,unique,high
nextInQueue,p,o2::utils::FileFetcher,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/FileFetcher.h,() const,82,0,true,0,0,false,unique,high
nof10BitWords,p,o2::mch::raw::SampaCluster,/Users/miranov25/alicesw/O2/Detectors/MUON/MCH/Raw/Common/include/MCHRawCommon/SampaCluster.h,() const,69,0,true,0,0,false,unique,high
nofSamples,p,o2::mch::raw::SampaCluster,/Users/miranov25/alicesw/O2/Detectors/MUON/MCH/Raw/Common/include/MCHRawCommon/SampaCluster.h,() const,62,1,true,0,0,false,unique,high
none_of,f,o2::utils::EnumFlags,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/EnumFlags.h,(Ts...flags) const,642,2,true,0,0,false,unique,high
numberOfBitsSet,f,o2::math_utils::detail,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/detail/bitOps.h,(uint32_t x),30,1,true,0,0,false,unique,high
occupySegment,p,o2::utils::ShmManager,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ShmManager.h,(),73,0,true,0,0,false,unique,high
oclAtomic,s,o2::gpu,/Users/miranov25/alicesw/O2/GPU/Common/GPUCommonDefAPI.h,,109,0,true,0,0,false,unique,high
off0,f,o2::math_utils::detail::MatRepSymGPU,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/SMatrixGPU.h,(int i),337,0,true,0,0,false,unique,low
off1,f,o2::math_utils::detail::MatRepSymGPU,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/SMatrixGPU.h,(int i),339,0,true,0,0,false,unique,low
off2,f,o2::math_utils::detail::MatRepSymGPU,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/SMatrixGPU.h,"(int i,int j)",338,0,true,0,0,false,unique,low
operator !=,p,o2::math_utils::detail::Bracket,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/detail/Bracket.h,(const Bracket<T> & other) const,54,-1,true,0,-1,false,ambiguous,ambiguous
operator !=,f,o2::utils::BinCenterView,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/BoostHistogramUtils.h,(const BinCenterView & rhs) const,77,-1,true,0,-1,false,ambiguous,ambiguous
operator !=,f,o2::utils::EnumFlags,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/EnumFlags.h,(const EnumFlags & o) const,561,-1,true,0,-1,false,ambiguous,ambiguous
operator !=,f,o2::utils::ShmAllocator,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/ShmAllocator.h,(const ShmAllocator<T> & other) const,100,-1,true,0,-1,false,ambiguous,ambiguous
operator !=,f,o2::ctf::ANSHeader,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/ANSHeader.h,(const ANSHeader & other) const,45,-1,true,0,-1,false,ambiguous,ambiguous
operator !=,f,o2::ctf::CTFDictHeader,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/CTFDictHeader.h,(const CTFDictHeader & o) const,40,-1,true,0,-1,false,ambiguous,ambiguous
operator !=,f,o2::ctf::CTFIOSize,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/CTFIOSize.h,(const CTFIOSize & other) const,28,-1,true,0,-1,false,ambiguous,ambiguous
operator &,f,o2::utils,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/DebugStreamer.h,"(StreamFlags a,StreamFlags b)",62,-1,true,0,-1,false,ambiguous,ambiguous
operator &,f,o2::utils::EnumFlags,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/EnumFlags.h,(T t) const,590,-1,true,0,-1,false,ambiguous,ambiguous
operator &=,f,o2::utils::EnumFlags,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/EnumFlags.h,(T t),582,0,true,0,0,false,unique,medium
operator (),f,o2::math_utils::Rotation2D,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/Cartesian.h,(const Point2D<T> & v) const,124,-1,true,0,-1,false,ambiguous,ambiguous
operator (),f,o2::mch::raw::ChargeSumMode,/Users/miranov25/alicesw/O2/Detectors/MUON/MCH/Raw/Common/include/MCHRawCommon/DataFormats.h,() const,28,-1,true,0,-1,false,ambiguous,ambiguous
operator *,f,o2::utils::BinCenterView,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/BoostHistogramUtils.h,(),82,0,true,0,0,false,unique,medium
operator +,f,o2::math_utils::detail::StatAccumulator,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/detail/StatAccumulator.h,(const StatAccumulator & other) const,73,-1,true,0,-1,false,ambiguous,ambiguous
operator +,f,o2::utils,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/BoostHistogramUtils.h,"(BinCenterView<AxisIterator> lhs,int n)",152,-1,true,0,-1,false,ambiguous,ambiguous
operator +,f,o2::ctf::CTFIOSize,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/CTFIOSize.h,(const CTFIOSize & other) const,29,-1,true,0,-1,false,ambiguous,ambiguous
operator ++,f,o2::utils::BinCenterView,/Users/miranov25/alicesw/O2/Common/Utils/include/CommonUtils/BoostHistogramUtils.h,(int),71,0,true,0,0,false,unique,medium
operator +=,f,o2::math_utils::detail::StatAccumulator,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/detail/StatAccumulator.h,(const StatAccumulator & other),64,-1,true,0,-1,false,ambiguous,ambiguous
operator +=,f,o2::ctf::CTFIOSize,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/CTFIOSize.h,(const CTFIOSize & other),32,-1,true,0,-1,false,ambiguous,ambiguous
operator -,f,o2::ctf::CTFIOSize,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/CTFIOSize.h,(const CTFIOSize & other) const,30,0,true,0,0,false,unique,medium
operator -=,f,o2::ctf::CTFIOSize,/Users/miranov25/alicesw/O2/DataFormats/Detectors/Common/include/DetectorsCommonDataFormats/CTFIOSize.h,(const CTFIOSize & other),40,0,true,0,0,false,unique,medium
operator <,p,o2::math_utils::detail::Bracket,/Users/miranov25/alicesw/O2/Common/MathUtils/include/MathUtils/detail/Bracket.h,(T other) const,48,-1,true,0,-1,false,ambiguous,ambiguous
